날짜,측정소명,측정소코드,PM10,PM2.5
2023-03-04 12,성북구,111161,85,44
2023-03-04 13,성북구,111161,84,44
2023-03-04 14,성북구,111161,89,47
2023-03-04 15,성북구,111161,90,45
2023-03-04 16,성북구,111161,99,50
2023-03-04 17,성북구,111161,98,48
2023-03-04 18,성북구,111161,98,49
2023-03-04 19,성북구,111161,94,52
2023-03-04 20,성북구,111161,92,52
2023-03-04 21,성북구,111161,92,59
2023-03-04 22,성북구,111161,85,54
2023-03-04 23,성북구,111161,88,53
2023-03-04 24,성북구,111161,85,63
2023-03-05 01,성북구,111161,82,45
2023-03-05 02,성북구,111161,76,56
2023-03-05 03,성북구,111161,82,55
2023-03-05 04,성북구,111161,81,49
2023-03-05 05,성북구,111161,72,49
2023-03-05 06,성북구,111161,65,48
2023-03-05 07,성북구,111161,64,40
2023-03-05 08,성북구,111161,68,45
2023-03-05 09,성북구,111161,75,53
2023-03-05 10,성북구,111161,90,59
2023-03-05 11,성북구,111161,101,63
2023-03-05 12,성북구,111161,103,62
2023-03-05 13,성북구,111161,105,56
2023-03-05 14,성북구,111161,105,59
2023-03-05 15,성북구,111161,103,54
2023-03-05 16,성북구,111161,109,60
2023-03-05 17,성북구,111161,85,47
2023-03-05 18,성북구,111161,50,19
2023-03-05 19,성북구,111161,42,21
2023-03-05 20,성북구,111161,35,18
2023-03-05 21,성북구,111161,43,22
2023-03-05 22,성북구,111161,44,24
2023-03-05 23,성북구,111161,52,26
2023-03-05 24,성북구,111161,55,27
2023-03-06 01,성북구,111161,56,33
2023-03-06 02,성북구,111161,58,29
2023-03-06 03,성북구,111161,60,32
2023-03-06 04,성북구,111161,51,36
2023-03-06 05,성북구,111161,55,31
2023-03-06 06,성북구,111161,53,38
2023-03-06 07,성북구,111161,54,39
2023-03-06 08,성북구,111161,54,38
2023-03-06 09,성북구,111161,68,40
2023-03-06 10,성북구,111161,67,44
2023-03-06 11,성북구,111161,75,37
2023-03-06 12,성북구,111161,78,40
2023-03-06 13,성북구,111161,71,28
2023-03-06 14,성북구,111161,70,27
2023-03-06 15,성북구,111161,47,20
2023-03-06 16,성북구,111161,54,24
2023-03-06 17,성북구,111161,63,37
2023-03-06 18,성북구,111161,88,
2023-03-06 19,성북구,111161,62,29
2023-03-06 20,성북구,111161,52,29
2023-03-06 21,성북구,111161,54,30
2023-03-06 22,성북구,111161,50,27
2023-03-06 23,성북구,111161,46,26
2023-03-06 24,성북구,111161,46,32
2023-03-07 01,성북구,111161,62,31
2023-03-07 02,성북구,111161,62,42
2023-03-07 03,성북구,111161,60,38
2023-03-07 04,성북구,111161,58,35
2023-03-07 05,성북구,111161,52,35
2023-03-07 06,성북구,111161,53,34
2023-03-07 07,성북구,111161,56,32
2023-03-07 08,성북구,111161,55,30
2023-03-07 09,성북구,111161,67,37
2023-03-07 10,성북구,111161,64,34
2023-03-07 11,성북구,111161,63,33
2023-03-07 12,성북구,111161,62,27
2023-03-07 13,성북구,111161,69,34
2023-03-07 14,성북구,111161,77,34
2023-03-07 15,성북구,111161,80,44
2023-03-07 16,성북구,111161,90,41
2023-03-07 17,성북구,111161,80,32
2023-03-07 18,성북구,111161,78,31
2023-03-07 19,성북구,111161,77,35
2023-03-07 20,성북구,111161,81,34
2023-03-07 21,성북구,111161,82,38
2023-03-07 22,성북구,111161,81,37
2023-03-07 23,성북구,111161,81,41
2023-03-07 24,성북구,111161,77,38
2023-03-08 01,성북구,111161,76,36
2023-03-08 02,성북구,111161,80,44
2023-03-08 03,성북구,111161,80,42
2023-03-08 04,성북구,111161,80,45
2023-03-08 05,성북구,111161,74,46
2023-03-08 06,성북구,111161,74,44
2023-03-08 07,성북구,111161,59,42
2023-03-08 08,성북구,111161,66,40
2023-03-08 09,성북구,111161,78,52
2023-03-08 10,성북구,111161,88,51
2023-03-08 11,성북구,111161,84,40
2023-03-08 12,성북구,111161,65,25
2023-03-08 13,성북구,111161,71,27
2023-03-08 14,성북구,111161,65,26
2023-03-08 15,성북구,111161,57,24
2023-03-08 16,성북구,111161,59,25
2023-03-08 17,성북구,111161,57,21
2023-03-08 18,성북구,111161,63,30
2023-03-08 19,성북구,111161,60,27
2023-03-08 20,성북구,111161,66,34
2023-03-08 21,성북구,111161,75,32
2023-03-08 22,성북구,111161,65,36
2023-03-08 23,성북구,111161,72,34
2023-03-08 24,성북구,111161,58,29
2023-03-09 01,성북구,111161,59,21
2023-03-09 02,성북구,111161,54,30
2023-03-09 03,성북구,111161,53,31
2023-03-09 04,성북구,111161,57,35
2023-03-09 05,성북구,111161,55,30
2023-03-09 06,성북구,111161,43,20
2023-03-09 07,성북구,111161,36,16
2023-03-09 08,성북구,111161,54,27
2023-03-09 09,성북구,111161,76,35
2023-03-09 10,성북구,111161,57,38
2023-03-09 11,성북구,111161,69,52
2023-03-09 12,성북구,111161,84,65
2023-03-09 13,성북구,111161,84,59
2023-03-09 14,성북구,111161,79,59
2023-03-09 15,성북구,111161,80,59
2023-03-09 16,성북구,111161,84,59
2023-03-09 17,성북구,111161,88,63
2023-03-09 18,성북구,111161,87,56
2023-03-09 19,성북구,111161,85,57
2023-03-09 20,성북구,111161,82,60
2023-03-09 21,성북구,111161,90,59
2023-03-09 22,성북구,111161,81,57
2023-03-09 23,성북구,111161,88,67
2023-03-09 24,성북구,111161,88,59
2023-03-10 01,성북구,111161,79,58
2023-03-10 02,성북구,111161,86,60
2023-03-10 03,성북구,111161,89,60
2023-03-10 04,성북구,111161,86,63
2023-03-10 05,성북구,111161,89,63
2023-03-10 06,성북구,111161,92,62
2023-03-10 07,성북구,111161,84,60
2023-03-10 08,성북구,111161,92,58
2023-03-10 09,성북구,111161,103,60
2023-03-10 10,성북구,111161,122,52
2023-03-10 11,성북구,111161,130,50
2023-03-10 12,성북구,111161,126,46
2023-03-10 13,성북구,111161,107,38
2023-03-10 14,성북구,111161,106,37
2023-03-10 15,성북구,111161,102,38
2023-03-10 16,성북구,111161,98,38
2023-03-10 17,성북구,111161,108,43
2023-03-10 18,성북구,111161,111,44
2023-03-10 19,성북구,111161,111,46
2023-03-10 20,성북구,111161,112,56
2023-03-10 21,성북구,111161,117,55
2023-03-10 22,성북구,111161,111,60
2023-03-10 23,성북구,111161,117,67
2023-03-10 24,성북구,111161,109,68
2023-03-11 01,성북구,111161,121,67
2023-03-11 02,성북구,111161,110,69
2023-03-11 03,성북구,111161,111,69
2023-03-11 04,성북구,111161,107,71
2023-03-11 05,성북구,111161,113,77
2023-03-11 06,성북구,111161,113,75
2023-03-11 07,성북구,111161,110,72
2023-03-11 08,성북구,111161,117,78
2023-03-11 09,성북구,111161,128,80
2023-03-11 10,성북구,111161,132,74
2023-03-11 11,성북구,111161,129,54
2023-03-11 12,성북구,111161,117,44
2023-03-11 13,성북구,111161,102,31
2023-03-11 14,성북구,111161,99,23
2023-03-11 15,성북구,111161,91,24
2023-03-11 16,성북구,111161,93,20
2023-03-11 17,성북구,111161,89,25
2023-03-11 18,성북구,111161,97,29
2023-03-11 19,성북구,111161,90,33
2023-03-11 20,성북구,111161,88,34
2023-03-11 21,성북구,111161,85,39
2023-03-11 22,성북구,111161,87,41
2023-03-11 23,성북구,111161,90,40
2023-03-11 24,성북구,111161,84,44
2023-03-12 01,성북구,111161,85,41
2023-03-12 02,성북구,111161,83,40
2023-03-12 03,성북구,111161,76,37
2023-03-12 04,성북구,111161,78,41
2023-03-12 05,성북구,111161,98,53
2023-03-12 06,성북구,111161,110,58
2023-03-12 07,성북구,111161,97,54
2023-03-12 08,성북구,111161,72,46
2023-03-12 09,성북구,111161,50,32
2023-03-12 10,성북구,111161,29,20
2023-03-12 11,성북구,111161,12,
2023-03-12 12,성북구,111161,11,7
2023-03-12 13,성북구,111161,11,6
2023-03-12 14,성북구,111161,26,9
2023-03-12 15,성북구,111161,45,13
2023-03-12 16,성북구,111161,74,18
2023-03-12 17,성북구,111161,72,17
2023-03-12 18,성북구,111161,65,12
2023-03-12 19,성북구,111161,46,10
2023-03-12 20,성북구,111161,44,7
2023-03-12 21,성북구,111161,41,8
2023-03-12 22,성북구,111161,43,8
2023-03-12 23,성북구,111161,40,7
2023-03-12 24,성북구,111161,41,8
2023-03-13 01,성북구,111161,42,8
2023-03-13 02,성북구,111161,36,9
2023-03-13 03,성북구,111161,32,9
2023-03-13 04,성북구,111161,30,8
2023-03-13 05,성북구,111161,31,5
2023-03-13 06,성북구,111161,24,8
2023-03-13 07,성북구,111161,24,8
2023-03-13 08,성북구,111161,28,9
2023-03-13 09,성북구,111161,26,6
2023-03-13 10,성북구,111161,32,8
2023-03-13 11,성북구,111161,30,7
2023-03-13 12,성북구,111161,26,6
2023-03-13 13,성북구,111161,31,9
2023-03-13 14,성북구,111161,42,7
2023-03-13 15,성북구,111161,43,6
2023-03-13 16,성북구,111161,48,6
2023-03-13 17,성북구,111161,47,9
2023-03-13 18,성북구,111161,47,8
2023-03-13 19,성북구,111161,50,6
2023-03-13 20,성북구,111161,41,6
2023-03-13 21,성북구,111161,39,8
2023-03-13 22,성북구,111161,44,9
2023-03-13 23,성북구,111161,39,10
2023-03-13 24,성북구,111161,43,9
2023-03-14 01,성북구,111161,44,10
2023-03-14 02,성북구,111161,38,12
2023-03-14 03,성북구,111161,42,14
2023-03-14 04,성북구,111161,40,13
2023-03-14 05,성북구,111161,39,18
2023-03-14 06,성북구,111161,40,11
2023-03-14 07,성북구,111161,39,12
2023-03-14 08,성북구,111161,40,12
2023-03-14 09,성북구,111161,53,14
2023-03-14 10,성북구,111161,56,17
2023-03-14 11,성북구,111161,66,12
2023-03-14 12,성북구,111161,69,17
2023-03-14 13,성북구,111161,,
2023-03-14 14,성북구,111161,,
2023-03-14 15,성북구,111161,51,5
2023-03-14 16,성북구,111161,46,6
2023-03-14 17,성북구,111161,46,8
2023-03-14 18,성북구,111161,37,6
2023-03-14 19,성북구,111161,32,8
2023-03-14 20,성북구,111161,25,6
2023-03-14 21,성북구,111161,25,7
2023-03-14 22,성북구,111161,26,7
2023-03-14 23,성북구,111161,30,11
2023-03-14 24,성북구,111161,30,9
2023-03-15 01,성북구,111161,35,10
2023-03-15 02,성북구,111161,34,14
2023-03-15 03,성북구,111161,36,14
2023-03-15 04,성북구,111161,29,10
2023-03-15 05,성북구,111161,33,11
2023-03-15 06,성북구,111161,31,15
2023-03-15 07,성북구,111161,38,14
2023-03-15 08,성북구,111161,38,17
2023-03-15 09,성북구,111161,45,21
2023-03-15 10,성북구,111161,31,9
2023-03-15 11,성북구,111161,23,7
2023-03-15 12,성북구,111161,27,12
2023-03-15 13,성북구,111161,30,8
2023-03-15 14,성북구,111161,32,8
2023-03-15 15,성북구,111161,40,15
2023-03-15 16,성북구,111161,46,17
2023-03-15 17,성북구,111161,35,16
2023-03-15 18,성북구,111161,48,28
2023-03-15 19,성북구,111161,59,28
2023-03-15 20,성북구,111161,103,26
2023-03-15 21,성북구,111161,138,13
2023-03-15 22,성북구,111161,111,15
2023-03-15 23,성북구,111161,95,11
2023-03-15 24,성북구,111161,115,19
2023-03-16 01,성북구,111161,94,12
2023-03-16 02,성북구,111161,59,9
2023-03-16 03,성북구,111161,57,11
2023-03-16 04,성북구,111161,54,10
2023-03-16 05,성북구,111161,51,10
2023-03-16 06,성북구,111161,42,9
2023-03-16 07,성북구,111161,39,10
2023-03-16 08,성북구,111161,51,12
2023-03-16 09,성북구,111161,58,11
2023-03-16 10,성북구,111161,71,13
2023-03-16 11,성북구,111161,72,10
2023-03-16 12,성북구,111161,64,13
2023-03-16 13,성북구,111161,57,7
2023-03-16 14,성북구,111161,56,9
2023-03-16 15,성북구,111161,63,11
2023-03-16 16,성북구,111161,56,9
2023-03-16 17,성북구,111161,69,12
2023-03-16 18,성북구,111161,67,14
2023-03-16 19,성북구,111161,66,17
2023-03-16 20,성북구,111161,57,12
2023-03-16 21,성북구,111161,60,11
2023-03-16 22,성북구,111161,55,10
2023-03-16 23,성북구,111161,47,10
2023-03-16 24,성북구,111161,40,8
2023-03-17 01,성북구,111161,40,7
2023-03-17 02,성북구,111161,47,15
2023-03-17 03,성북구,111161,53,15
2023-03-17 04,성북구,111161,51,19
2023-03-17 05,성북구,111161,48,19
2023-03-17 06,성북구,111161,48,17
2023-03-17 07,성북구,111161,47,17
2023-03-17 08,성북구,111161,56,20
2023-03-17 09,성북구,111161,60,19
2023-03-17 10,성북구,111161,57,19
2023-03-17 11,성북구,111161,50,14
2023-03-17 12,성북구,111161,43,16
2023-03-17 13,성북구,111161,44,16
2023-03-17 14,성북구,111161,39,12
2023-03-17 15,성북구,111161,30,11
2023-03-17 16,성북구,111161,20,6
2023-03-17 17,성북구,111161,26,13
2023-03-17 18,성북구,111161,30,12
2023-03-17 19,성북구,111161,38,13
2023-03-17 20,성북구,111161,32,15
2023-03-17 21,성북구,111161,31,17
2023-03-17 22,성북구,111161,37,13
2023-03-17 23,성북구,111161,39,21
2023-03-17 24,성북구,111161,39,20
2023-03-18 01,성북구,111161,40,18
2023-03-18 02,성북구,111161,55,31
2023-03-18 03,성북구,111161,54,27
2023-03-18 04,성북구,111161,53,30
2023-03-18 05,성북구,111161,49,30
2023-03-18 06,성북구,111161,54,23
2023-03-18 07,성북구,111161,52,28
2023-03-18 08,성북구,111161,57,32
2023-03-18 09,성북구,111161,63,29
2023-03-18 10,성북구,111161,65,34
2023-03-18 11,성북구,111161,61,27
2023-03-18 12,성북구,111161,57,28
2023-03-18 13,성북구,111161,55,25
2023-03-18 14,성북구,111161,47,15
2023-03-18 15,성북구,111161,47,15
2023-03-18 16,성북구,111161,57,17
2023-03-18 17,성북구,111161,86,26
2023-03-18 18,성북구,111161,84,26
2023-03-18 19,성북구,111161,67,23
2023-03-18 20,성북구,111161,68,29
2023-03-18 21,성북구,111161,75,35
2023-03-18 22,성북구,111161,84,41
2023-03-18 23,성북구,111161,87,49
2023-03-18 24,성북구,111161,87,48
2023-03-19 01,성북구,111161,89,49
2023-03-19 02,성북구,111161,88,51
2023-03-19 03,성북구,111161,89,48
2023-03-19 04,성북구,111161,76,47
2023-03-19 05,성북구,111161,76,45
2023-03-19 06,성북구,111161,72,43
2023-03-19 07,성북구,111161,83,49
2023-03-19 08,성북구,111161,84,51
2023-03-19 09,성북구,111161,95,57
2023-03-19 10,성북구,111161,104,59
2023-03-19 11,성북구,111161,107,60
2023-03-19 12,성북구,111161,96,45
2023-03-19 13,성북구,111161,99,48
2023-03-19 14,성북구,111161,100,53
2023-03-19 15,성북구,111161,97,49
2023-03-19 16,성북구,111161,74,38
2023-03-19 17,성북구,111161,60,31
2023-03-19 18,성북구,111161,68,33
2023-03-19 19,성북구,111161,93,54
2023-03-19 20,성북구,111161,121,79
2023-03-19 21,성북구,111161,126,87
2023-03-19 22,성북구,111161,129,88
2023-03-19 23,성북구,111161,139,98
2023-03-19 24,성북구,111161,120,85
2023-03-20 01,성북구,111161,98,61
2023-03-20 02,성북구,111161,87,63
2023-03-20 03,성북구,111161,101,75
2023-03-20 04,성북구,111161,111,84
2023-03-20 05,성북구,111161,112,79
2023-03-20 06,성북구,111161,112,82
2023-03-20 07,성북구,111161,109,77
2023-03-20 08,성북구,111161,115,89
2023-03-20 09,성북구,111161,119,87
2023-03-20 10,성북구,111161,122,88
2023-03-20 11,성북구,111161,118,80
2023-03-20 12,성북구,111161,101,57
2023-03-20 13,성북구,111161,76,38
2023-03-20 14,성북구,111161,65,38
2023-03-20 15,성북구,111161,48,33
2023-03-20 16,성북구,111161,55,31
2023-03-20 17,성북구,111161,81,49
2023-03-20 18,성북구,111161,63,36
2023-03-20 19,성북구,111161,63,28
2023-03-20 20,성북구,111161,51,24
2023-03-20 21,성북구,111161,48,25
2023-03-20 22,성북구,111161,45,30
2023-03-20 23,성북구,111161,50,28
2023-03-20 24,성북구,111161,42,27
2023-03-21 01,성북구,111161,49,25
2023-03-21 02,성북구,111161,47,26
2023-03-21 03,성북구,111161,41,24
2023-03-21 04,성북구,111161,36,26
2023-03-21 05,성북구,111161,43,28
2023-03-21 06,성북구,111161,38,27
2023-03-21 07,성북구,111161,49,29
2023-03-21 08,성북구,111161,56,34
2023-03-21 09,성북구,111161,65,35
2023-03-21 10,성북구,111161,67,40
2023-03-21 11,성북구,111161,64,36
2023-03-21 12,성북구,111161,64,30
2023-03-21 13,성북구,111161,51,27
2023-03-21 14,성북구,111161,46,24
2023-03-21 15,성북구,111161,39,18
2023-03-21 16,성북구,111161,42,22
2023-03-21 17,성북구,111161,52,32
2023-03-21 18,성북구,111161,58,28
2023-03-21 19,성북구,111161,81,36
2023-03-21 20,성북구,111161,77,35
2023-03-21 21,성북구,111161,73,40
2023-03-21 22,성북구,111161,90,49
2023-03-21 23,성북구,111161,92,44
2023-03-21 24,성북구,111161,79,43
2023-03-22 01,성북구,111161,74,37
2023-03-22 02,성북구,111161,64,40
2023-03-22 03,성북구,111161,63,40
2023-03-22 04,성북구,111161,57,37
2023-03-22 05,성북구,111161,59,38
2023-03-22 06,성북구,111161,62,37
2023-03-22 07,성북구,111161,62,38
2023-03-22 08,성북구,111161,68,38
2023-03-22 09,성북구,111161,71,45
2023-03-22 10,성북구,111161,68,37
2023-03-22 11,성북구,111161,76,36
2023-03-22 12,성북구,111161,78,33
2023-03-22 13,성북구,111161,74,35
2023-03-22 14,성북구,111161,65,32
2023-03-22 15,성북구,111161,54,24
2023-03-22 16,성북구,111161,46,21
2023-03-22 17,성북구,111161,51,23
2023-03-22 18,성북구,111161,64,29
2023-03-22 19,성북구,111161,65,34
2023-03-22 20,성북구,111161,49,25
2023-03-22 21,성북구,111161,28,18
2023-03-22 22,성북구,111161,42,15
2023-03-22 23,성북구,111161,54,21
2023-03-22 24,성북구,111161,52,26
2023-03-23 01,성북구,111161,58,16
2023-03-23 02,성북구,111161,48,24
2023-03-23 03,성북구,111161,51,22
2023-03-23 04,성북구,111161,41,20
2023-03-23 05,성북구,111161,38,22
2023-03-23 06,성북구,111161,39,22
2023-03-23 07,성북구,111161,36,23
2023-03-23 08,성북구,111161,38,23
2023-03-23 09,성북구,111161,32,21
2023-03-23 10,성북구,111161,35,19
2023-03-23 11,성북구,111161,41,28
2023-03-23 12,성북구,111161,37,21
2023-03-23 13,성북구,111161,40,18
2023-03-23 14,성북구,111161,36,19
2023-03-23 15,성북구,111161,34,18
2023-03-23 16,성북구,111161,34,15
2023-03-23 17,성북구,111161,53,22
2023-03-23 18,성북구,111161,168,55
2023-03-23 19,성북구,111161,238,54
2023-03-23 20,성북구,111161,271,55
2023-03-23 21,성북구,111161,330,70
2023-03-23 22,성북구,111161,310,56
2023-03-23 23,성북구,111161,266,53
2023-03-23 24,성북구,111161,240,47
2023-03-24 01,성북구,111161,219,43
2023-03-24 02,성북구,111161,187,38
2023-03-24 03,성북구,111161,181,31
2023-03-24 04,성북구,111161,165,29
2023-03-24 05,성북구,111161,151,26
2023-03-24 06,성북구,111161,146,25
2023-03-24 07,성북구,111161,142,25
2023-03-24 08,성북구,111161,139,21
2023-03-24 09,성북구,111161,133,22
2023-03-24 10,성북구,111161,134,28
2023-03-24 11,성북구,111161,149,29
2023-03-24 12,성북구,111161,143,27
2023-03-24 13,성북구,111161,153,38
2023-03-24 14,성북구,111161,162,38
2023-03-24 15,성북구,111161,158,42
2023-03-24 16,성북구,111161,154,44
2023-03-24 17,성북구,111161,157,38
2023-03-24 18,성북구,111161,155,33
2023-03-24 19,성북구,111161,151,34
2023-03-24 20,성북구,111161,142,32
2023-03-24 21,성북구,111161,136,33
2023-03-24 22,성북구,111161,133,34
2023-03-24 23,성북구,111161,108,27
2023-03-24 24,성북구,111161,102,27
2023-03-25 01,성북구,111161,97,23
2023-03-25 02,성북구,111161,90,25
2023-03-25 03,성북구,111161,76,21
2023-03-25 04,성북구,111161,69,25
2023-03-25 05,성북구,111161,64,22
2023-03-25 06,성북구,111161,65,19
2023-03-25 07,성북구,111161,57,20
